method,metric,time_index,improvement,nlcr_better
ols,rmse,75,0.04187729572184473,True
ols,rmse,76,0.0024196717551809854,True
ols,rmse,77,0.0012724493015010552,True
ols,rmse,78,0.11469740012896246,True
ols,rmse,79,0.0595596834187031,True
ols,rmse,80,0.022759757391565216,True
ols,rmse,81,0.01752402049232593,True
ols,rmse,82,0.0301674361825075,True
ols,rmse,83,0.0030485194887841516,True
ols,smape,0,-0.0024548906350166932,False
ols,smape,1,-0.004607123234110916,False
ols,smape,2,-0.009595594402445382,False
ols,smape,3,0.007669644769349088,True
ols,smape,4,0.03304900864089236,True
ols,smape,5,-0.0023809636102396503,False
ols,smape,6,-0.0005770197277140676,False
ols,smape,7,-0.0074439046600133785,False
ols,smape,8,-0.005916864797960386,False
ols,smape,9,-0.006220186196081889,False
ols,smape,10,-0.006830634354652643,False
ols,smape,11,0.004736871356093686,True
ols,smape,12,0.01156053538644898,True
ols,smape,13,-0.0007935934784785506,False
ols,smape,14,-0.00724222347150201,False
ols,smape,15,-0.009569862708195098,False
ols,smape,16,-0.03614859852172586,False
ols,smape,17,-0.007698590632786689,False
ols,smape,18,-0.0045789419906037965,False
ols,smape,19,0.01625511187752321,True
ols,smape,20,0.015117051509764945,True
ols,smape,21,-0.008300895159379429,False
ols,smape,22,-0.01765152165030398,False
ols,smape,23,-0.00523099164959781,False
ols,smape,24,-0.016991072975857474,False
ols,smape,25,0.016235852561930886,True
ols,smape,26,0.005983759945593969,True
ols,smape,27,0.0001558490735250606,True
ols,smape,28,-0.011121027172573239,False
ols,smape,29,0.012378581401477406,True
ols,smape,30,-0.017459623888147535,False
ols,smape,31,-0.01656897106795313,False
ols,smape,32,0.017744060016710195,True
ols,smape,33,-0.05181726437685347,False
ols,smape,34,-0.007546267689401864,False
ols,smape,35,-0.018982009436113917,False
ols,smape,36,0.014869531898656085,True
ols,smape,37,-0.01269280360838082,False
ols,smape,38,-0.0036645960472499323,False
ols,smape,39,-0.0091010079541477,False
ols,smape,40,-0.008436664302067465,False
ols,smape,41,0.0013318074643106914,True
ols,smape,42,0.00952449914377626,True
ols,smape,43,-0.008203389103026038,False
ols,smape,44,0.027047888794890895,True
ols,smape,45,-0.00572707959938501,False
ols,smape,46,0.005518823410403911,True
ols,smape,47,-0.00037612128378750054,False
ols,smape,48,-0.0005318704058440149,False
ols,smape,49,0.0005338937064732208,True
ols,smape,50,0.010963473499316409,True
ols,smape,51,-0.002013596809147644,False
ols,smape,52,-0.0018300987299802035,False
ols,smape,53,0.0059109758049695205,True
ols,smape,54,0.012637628952174462,True
ols,smape,55,-0.03345684455846765,False
ols,smape,56,-0.004046435969618248,False
ols,smape,57,-0.011871294275539096,False
ols,smape,58,0.007120449406469331,True
ols,smape,59,0.023498017970177476,True
ols,smape,60,0.009349288482325989,True
ols,smape,61,0.004169261970914384,True
ols,smape,62,0.005865222653651692,True
ols,smape,63,-0.010058798843711712,False
ols,smape,64,-0.02746408093978836,False
ols,smape,65,0.015364929706777164,True
ols,smape,66,0.025057591595089856,True
ols,smape,67,0.01969407795674652,True
ols,smape,68,-0.00011872417620956144,False
ols,smape,69,-0.04378578557560203,False
ols,smape,70,-0.015024310660151488,False
ols,smape,71,-0.024486460091916212,False
ols,smape,72,-0.011522471626805031,False
ols,smape,73,-0.008879092647408215,False
ols,smape,74,0.011141959385220002,True
ols,smape,75,-0.005808523195277693,False
ols,smape,76,0.026978938809770203,True
ols,smape,77,0.006522442387283112,True
ols,smape,78,0.008024098356322742,True
ols,smape,79,-0.004903667199222805,False
ols,smape,80,0.0021032974329472376,True
ols,smape,81,-0.013115196085571601,False
ols,smape,82,0.009592479690143957,True
ols,smape,83,0.005356047525987687,True
wls,mae,0,-0.29769987943360654,False
wls,mae,1,-0.2928280089829407,False
wls,mae,2,-0.23000165487419055,False
wls,mae,3,0.011729902282938909,True
wls,mae,4,-1.0916480045434964,False
wls,mae,5,-0.04204286591619866,False
wls,mae,6,0.15944565173990632,True
wls,mae,7,0.46231165127449536,True
wls,mae,8,0.1949774721153883,True
wls,mae,9,0.3016499473301675,True
wls,mae,10,0.3620808732794272,True
wls,mae,11,-0.23816133462417266,False
wls,mae,12,-0.05424374205572935,False
wls,mae,13,0.038012098063326505,True
wls,mae,14,0.43761262112943733,True
wls,mae,15,0.10377755683150625,True
wls,mae,16,0.26530658370424476,True
wls,mae,17,0.34027133787405184,True
wls,mae,18,0.406842800697933,True
wls,mae,19,0.0024179969964741588,True
wls,mae,20,-0.03699224329618822,False
wls,mae,21,0.13985764652067445,True
wls,mae,22,0.2741263737520434,True
wls,mae,23,0.09205608901828732,True
wls,mae,24,1.2242609409281284,True
wls,mae,25,-0.7133077999192352,False
wls,mae,26,-0.3053402163987684,False
wls,mae,27,-0.010954013620349201,False
wls,mae,28,0.2137014242397406,True
wls,mae,29,0.3278889310577915,True
wls,mae,30,0.48486301675648313,True
wls,mae,31,0.46635434349785143,True
wls,mae,32,-0.9363371894925336,False
wls,mae,33,-0.7382785039023005,False
wls,mae,34,-0.012529241665360402,False
wls,mae,35,-0.4849694691828752,False
wls,mae,36,-0.4214048080605979,False
wls,mae,37,0.5284869394371379,True
wls,mae,38,-0.2885859050408066,False
wls,mae,39,0.5327425613801577,True
wls,mae,40,0.23084290555743792,True
wls,mae,41,0.104486857488169,True
wls,mae,42,0.2940642602882013,True
wls,mae,43,0.2302597563478983,True
wls,mae,44,0.30571484047759867,True
wls,mae,45,0.22005507341225705,True
wls,mae,46,0.028149596660068,True
wls,mae,47,-0.015072714678261434,False
wls,mae,48,-0.2297889532245243,False
wls,mae,49,0.15856778855533094,True
wls,mae,50,-0.36706890499645484,False
wls,mae,51,0.23018244942088195,True
wls,mae,52,-0.38528812888345176,False
wls,mae,53,-0.37530050819795946,False
wls,mae,54,-0.366500997392901,False
wls,mae,55,0.9701405535108911,True
wls,mae,56,0.1833745553088204,True
wls,mae,57,0.3547929229765394,True
wls,mae,58,0.40465594361756985,True
wls,mae,59,-0.6370678816936408,False
wls,mae,60,-0.6713214041678599,False
wls,mae,61,-0.13502426925146693,False
wls,mae,62,0.2869059810299568,True
wls,mae,63,0.22428024110124323,True
wls,mae,64,0.18518623558440162,True
wls,mae,65,0.4772468718065692,True
wls,mae,66,-0.41559512129433074,False
wls,mae,67,0.015469714500698117,True
wls,mae,68,0.13114468934642076,True
wls,mae,69,0.3495524232639724,True
wls,mae,70,0.1936117210167021,True
wls,mae,71,-0.02397371854603314,False
wls,mae,72,0.20096231613681326,True
wls,mae,73,0.10461329401308817,True
wls,mae,74,0.15350969094399236,True
wls,mae,75,0.43792404856554423,True
wls,mae,76,0.5972780120206735,True
wls,mae,77,-0.5689197043807024,False
wls,mae,78,-0.46698475775732806,False
wls,mae,79,-0.2903498784217353,False
wls,mae,80,0.041059595388279746,True
wls,mae,81,0.4687789826488382,True
wls,mae,82,0.29175224438130165,True
wls,mae,83,0.22735745390541062,True
wls,rmse,0,-0.7927286626072494,False
wls,rmse,1,-0.7467190130930721,False
wls,rmse,2,-0.26777443511469556,False
wls,rmse,3,-0.4585855421342604,False
wls,rmse,4,-1.2456843532253057,False
wls,rmse,5,0.3488438323113794,True
wls,rmse,6,0.5288021893485926,True
wls,rmse,7,0.7627989455173463,True
wls,rmse,8,0.16637917857235607,True
wls,rmse,9,0.49626100592479716,True
wls,rmse,10,0.35722118001294945,True
wls,rmse,11,-0.31893977652532257,False
wls,rmse,12,-0.3003331305444812,False
wls,rmse,13,-0.008054045170033941,False
wls,rmse,14,0.7322432083680797,True
wls,rmse,15,1.0019696558259348,True
wls,rmse,16,1.388184731420509,True
wls,rmse,17,0.9551556740206397,True
wls,rmse,18,1.2806746236733746,True
wls,rmse,19,-0.4136833094899792,False
wls,rmse,20,-0.44281187935106203,False
wls,rmse,21,0.35915001035034066,True
wls,rmse,22,0.6881773727966305,True
wls,rmse,23,0.8378310993229974,True
wls,rmse,24,1.6634134977490285,True
wls,rmse,25,-1.5400085112147064,False
wls,rmse,26,-0.4720799647530214,False
wls,rmse,27,0.2165265054796066,True
wls,rmse,28,-0.010570466925802435,False
wls,rmse,29,0.08347448710352623,True
wls,rmse,30,0.5575059367945023,True
wls,rmse,31,0.5789630211666292,True
wls,rmse,32,-1.1181837018946776,False
wls,rmse,33,0.23098378005121134,True
wls,rmse,34,0.23003026491572598,True
wls,rmse,35,0.07047031190458064,True
wls,rmse,36,-0.8540698043081463,False
wls,rmse,37,0.6009181253649096,True
wls,rmse,38,-0.47426299976738306,False
wls,rmse,39,0.5485917691257689,True
wls,rmse,40,0.43401556555290455,True
wls,rmse,41,0.11526810275963228,True
wls,rmse,42,0.1777380255289085,True
wls,rmse,43,0.03800946953199258,True
wls,rmse,44,-0.15080806454524698,False
wls,rmse,45,0.11518557984940081,True
wls,rmse,46,-0.36182119185852457,False
wls,rmse,47,0.18473980149159885,True
wls,rmse,48,-0.35323700669022173,False
wls,rmse,49,0.2827938729740431,True
wls,rmse,50,-0.397067556595605,False
wls,rmse,51,0.504630425938597,True
wls,rmse,52,-0.31770620075793543,False
wls,rmse,53,-0.5698654747850274,False
wls,rmse,54,-0.6458448849413827,False
wls,rmse,55,1.2806346957423003,True
wls,rmse,56,0.06465939886470906,True
wls,rmse,57,0.36027493743198846,True
wls,rmse,58,0.413276262391733,True
wls,rmse,59,-1.0584257322590176,False
wls,rmse,60,-0.9970197999054311,False
wls,rmse,61,-0.3256388084687458,False
wls,rmse,62,0.3259810868654043,True
wls,rmse,63,0.6798774290228218,True
wls,rmse,64,0.7148073252635161,True
wls,rmse,65,0.19171025298349065,True
wls,rmse,66,-0.98805644754089,False
wls,rmse,67,-0.29178735747225737,False
wls,rmse,68,0.9688370239967625,True
wls,rmse,69,2.0267890408218143,True
wls,rmse,70,1.5682116741653616,True
wls,rmse,71,0.10534055972622625,True
wls,rmse,72,0.029837710636755332,True
wls,rmse,73,-0.3206350575161565,False
wls,rmse,74,0.5014305434469719,True
wls,rmse,75,0.4308333132664419,True
wls,rmse,76,0.5628284071313772,True
wls,rmse,77,-1.0030775397116827,False
wls,rmse,78,-0.37400689202448945,False
wls,rmse,79,0.14251277100554027,True
wls,rmse,80,0.531999592038666,True
wls,rmse,81,0.636554171375848,True
wls,rmse,82,0.16563981491140822,True
wls,rmse,83,0.22946642452867572,True
wls,smape,0,-0.007938845489869784,False
wls,smape,1,-0.008937742391357723,False
wls,smape,2,-0.00782122392783019,False
wls,smape,3,-0.0012817103326338841,False
wls,smape,4,-0.011678648151593696,False
wls,smape,5,-0.005015431416693167,False
wls,smape,6,-0.0025420475931939857,False
wls,smape,7,0.00739195448348684,True
wls,smape,8,0.00883759971441217,True
wls,smape,9,0.003439997968286923,True
wls,smape,10,0.008250247800811267,True
wls,smape,11,-0.006236143718894416,False
wls,smape,12,0.0023606308234539186,True
wls,smape,13,0.002402177832503155,True
wls,smape,14,0.0024137258109114684,True
wls,smape,15,-0.0030125408238196316,False
wls,smape,16,-0.005865854580424906,False
wls,smape,17,-0.0017091023299463104,False
wls,smape,18,0.002894725170949783,True
wls,smape,19,0.010621223641430422,True
wls,smape,20,0.003253599320548417,True
wls,smape,21,-0.0013538937000273643,False
wls,smape,22,-0.001769240926750737,False
wls,smape,23,-0.007670222532087961,False
wls,smape,24,0.01625206634485605,True
wls,smape,25,-0.0015435574893967186,False
wls,smape,26,0.00048030467874876637,True
wls,smape,27,-0.0020661711591205,False
wls,smape,28,0.0013829009796864078,True
wls,smape,29,0.011776543287539923,True
wls,smape,30,0.0027566805347181145,True
wls,smape,31,0.00306324860096141,True
wls,smape,32,-0.011201913737337588,False
wls,smape,33,-0.01831476142998767,False
wls,smape,34,-0.0008698035935325865,False
wls,smape,35,-0.008399859860263093,False
wls,smape,36,-0.002326666860777843,False
wls,smape,37,0.017590370426096152,True
wls,smape,38,-0.009528816240939667,False
wls,smape,39,0.006647407380488232,True
wls,smape,40,0.0005130350617932322,True
wls,smape,41,0.0003126668341647265,True
wls,smape,42,0.007168245272838797,True
wls,smape,43,-0.0011620448017745644,False
wls,smape,44,0.012838496727660964,True
wls,smape,45,0.005214885389295737,True
wls,smape,46,0.0015627432942693087,True
wls,smape,47,-0.005626464208566551,False
wls,smape,48,-0.004650640992305111,False
wls,smape,49,0.0045998667176747055,True
wls,smape,50,-0.0016470328581207616,False
wls,smape,51,0.004282320506529547,True
wls,smape,52,-0.006104822666577886,False
wls,smape,53,-0.003786078878950827,False
wls,smape,54,-0.0017047553059238163,False
wls,smape,55,0.009965605774969355,True
wls,smape,56,0.006656936517885612,True
wls,smape,57,0.0028087436300828494,True
wls,smape,58,0.004935977428070892,True
wls,smape,59,-0.008592415322284608,False
wls,smape,60,-0.009725915648784195,False
wls,smape,61,0.0008911026504488939,True
wls,smape,62,0.006540892984654045,True
wls,smape,63,0.0013209687438273492,True
wls,smape,64,0.0004115773217787111,True
wls,smape,65,0.008706172419777669,True
wls,smape,66,-0.006137016297392661,False
wls,smape,67,0.0031127283998344524,True
wls,smape,68,-0.0016665309905107561,False
wls,smape,69,-0.006383128642006797,False
wls,smape,70,-0.005043506106914869,False
wls,smape,71,0.0027486659066136288,True
wls,smape,72,0.0009610008924485491,True
wls,smape,73,0.0051955865402266155,True
wls,smape,74,-0.00236142265936487,False
wls,smape,75,0.00045781717908496833,True
wls,smape,76,0.012665151997578783,True
wls,smape,77,-0.0033705424178533394,False
wls,smape,78,-0.005646958846346903,False
wls,smape,79,-0.012907355115774205,False
wls,smape,80,0.007383166029224786,True
wls,smape,81,0.004023746090288688,True
wls,smape,82,0.011769831076174839,True
wls,smape,83,0.007017699270579991,True
shr,mae,0,-2.4307194328803163,False
shr,mae,1,-2.337330747183035,False
shr,mae,2,-1.6468322619685072,False
shr,mae,3,-1.7074238096343928,False
shr,mae,4,-1.3584225451192626,False
shr,mae,5,1.6061238669183195,True
shr,mae,6,0.019916445889897716,True
shr,mae,7,1.75566467184054,True
shr,mae,8,-0.7816044158456634,False
shr,mae,9,-0.042231112092315115,False
shr,mae,10,0.02096788262940663,True
shr,mae,11,-0.09664024302684471,False
shr,mae,12,0.06962628822769723,True
shr,mae,13,0.04060232957941268,True
shr,mae,14,0.8908838089072737,True
shr,mae,15,0.7508299686841848,True
shr,mae,16,1.243171121183095,True
shr,mae,17,0.8245800715274463,True
shr,mae,18,1.9347795793080287,True
shr,mae,19,-0.6905847313371218,False
shr,mae,20,-0.27293214955012424,False
shr,mae,21,0.3825427544401787,True
shr,mae,22,1.4040198759272418,True
shr,mae,23,1.1898205096671566,True
shr,mae,24,1.0687834669940284,True
shr,mae,25,-2.525009268725384,False
shr,mae,26,-0.9366395526512363,False
shr,mae,27,-0.05785749748543978,False
shr,mae,28,-0.00479148733918322,False
shr,mae,29,0.8243426157000693,True
shr,mae,30,1.0388968449960831,True
shr,mae,31,1.1826029733576888,True
shr,mae,32,-2.5302712529981495,False
shr,mae,33,-2.8400106580412476,False
shr,mae,34,-0.8211040411247232,False
shr,mae,35,-0.41891253160901254,False
shr,mae,36,-0.4538660138646913,False
shr,mae,37,0.1349830958145919,True
shr,mae,38,0.6450483408022794,True
shr,mae,39,0.7421720904370135,True
shr,mae,40,-0.42352556117154094,False
shr,mae,41,-0.7925685175351411,False
shr,mae,42,0.7599066112660315,True
shr,mae,43,0.40602080152259035,True
shr,mae,44,-0.329737563140883,False
shr,mae,45,-0.4050087886219913,False
shr,mae,46,-0.7260546840774751,False
shr,mae,47,0.7784923424811492,True
shr,mae,48,-0.08914892464924762,False
shr,mae,49,-0.4393124811558895,False
shr,mae,50,-0.5274830996530451,False
shr,mae,51,-0.3318701769235304,False
shr,mae,52,-0.18425743806738004,False
shr,mae,53,-0.29698945572670254,False
shr,mae,54,0.3836472933176509,True
shr,mae,55,0.9710466102914044,True
shr,mae,56,-0.5916554572684465,False
shr,mae,57,-0.008392746150917674,False
shr,mae,58,0.4264007555855205,True
shr,mae,59,-0.5060254420977222,False
shr,mae,60,-0.7415357439472463,False
shr,mae,61,0.2529811486217568,True
shr,mae,62,0.9001096656565473,True
shr,mae,63,0.46973282748486933,True
shr,mae,64,-0.21309589572103516,False
shr,mae,65,0.5433831880056186,True
shr,mae,66,-0.05549230077714684,False
shr,mae,67,0.7189319696679881,True
shr,mae,68,1.2367479160380945,True
shr,mae,69,1.1839591893614774,True
shr,mae,70,0.8847761354339649,True
shr,mae,71,-1.257188676688723,False
shr,mae,72,-0.32579907216742754,False
shr,mae,73,-0.2770686562998037,False
shr,mae,74,0.23492482236042012,True
shr,mae,75,0.5737389137514812,True
shr,mae,76,1.0409315758450575,True
shr,mae,77,-0.88745486898911,False
shr,mae,78,-0.16517501097825615,False
shr,mae,79,0.5128597099022825,True
shr,mae,80,0.5401385124303264,True
shr,mae,81,0.22600386954017537,True
shr,mae,82,0.040780942217162774,True
shr,mae,83,0.33790386849610066,True
shr,rmse,0,-3.9456372365099597,False
shr,rmse,1,-3.8677243460726434,False
shr,rmse,2,-2.4248596127967543,False
shr,rmse,3,-3.1317854148652415,False
shr,rmse,4,-1.4683625595830314,False
shr,rmse,5,3.0851087281326954,True
shr,rmse,6,1.227710532671825,True
shr,rmse,7,2.8738140483998684,True
shr,rmse,8,-1.6939335949863334,False
shr,rmse,9,-0.18124330850955062,False
shr,rmse,10,-0.23124011920944731,False
shr,rmse,11,-0.029346602160801538,False
shr,rmse,12,-0.12762911078463812,False
shr,rmse,13,0.003215540413845197,True
shr,rmse,14,1.5239667188966766,True
shr,rmse,15,2.047494938187473,True
shr,rmse,16,2.8991155802873543,True
shr,rmse,17,1.8236618998000917,True
shr,rmse,18,3.560369350003097,True
shr,rmse,19,-1.5306929319229106,False
shr,rmse,20,-0.7914463825175453,False
shr,rmse,21,0.7296419276630886,True
shr,rmse,22,2.4057243297591313,True
shr,rmse,23,2.93865537666818,True
shr,rmse,24,2.0034007400065046,True
shr,rmse,25,-4.3038575893324715,False
shr,rmse,26,-1.4575342856315672,False
shr,rmse,27,0.11234051643281617,True
shr,rmse,28,-0.3870633279158078,False
shr,rmse,29,0.8539848536697026,True
shr,rmse,30,1.4747982367705355,True
shr,rmse,31,1.7944596500432937,True
shr,rmse,32,-4.138967894298203,False
shr,rmse,33,-2.5850978370146365,False
shr,rmse,34,-0.7933077619664548,False
shr,rmse,35,0.18056216510469447,True
shr,rmse,36,-0.7305873090851946,False
shr,rmse,37,0.2351244106596404,True
shr,rmse,38,0.870753213090099,True
shr,rmse,39,1.1325786259252348,True
shr,rmse,40,-0.7328336063626537,False
shr,rmse,41,-1.3046324150345683,False
shr,rmse,42,0.7336850773812742,True
shr,rmse,43,0.3284010582428749,True
shr,rmse,44,-0.9723339104116722,False
shr,rmse,45,-0.8397978330706586,False
shr,rmse,46,-1.4174753968381868,False
shr,rmse,47,1.6055599975426667,True
shr,rmse,48,-0.09812804853276447,False
shr,rmse,49,-0.7295987161193018,False
shr,rmse,50,-1.291795823421058,False
shr,rmse,51,-0.4844226573849788,False
shr,rmse,52,-0.16044809381922454,False
shr,rmse,53,-0.4623193031208128,False
shr,rmse,54,0.7287550068917064,True
shr,rmse,55,1.3232428365967994,True
shr,rmse,56,-1.1722921391399632,False
shr,rmse,57,-0.2414452121030628,False
shr,rmse,58,0.4306008820687275,True
shr,rmse,59,-1.0522849543238895,False
shr,rmse,60,-1.146308433917055,False
shr,rmse,61,0.4330814146066331,True
shr,rmse,62,1.0119461340509233,True
shr,rmse,63,1.2094854028589623,True
shr,rmse,64,-0.08471712004716991,False
shr,rmse,65,0.19092082906766095,True
shr,rmse,66,-0.5074262422404789,False
shr,rmse,67,1.176867924236353,True
shr,rmse,68,2.865861113891903,True
shr,rmse,69,3.112460397607393,True
shr,rmse,70,2.821894319141351,True
shr,rmse,71,-2.0011224056706656,False
shr,rmse,72,-0.829675949464832,False
shr,rmse,73,-0.9579580053484413,False
shr,rmse,74,0.5629748817583309,True
shr,rmse,75,0.3436617110137856,True
shr,rmse,76,1.2156615530750337,True
shr,rmse,77,-1.4318516769859944,False
shr,rmse,78,0.2588767384977748,True
shr,rmse,79,1.4959024100721567,True
shr,rmse,80,1.187584672016385,True
shr,rmse,81,-0.2923866518051028,False
shr,rmse,82,-0.28913750894819756,False
shr,rmse,83,0.4239632336245407,True
shr,smape,0,-0.030245681605101493,False
shr,smape,1,-0.027914836048497566,False
shr,smape,2,-0.017386624769808345,False
shr,smape,3,-0.020877429310293044,False
shr,smape,4,-0.00040223578510484304,False
shr,smape,5,0.02364904145635706,True
shr,smape,6,-0.027709680602016562,False
shr,smape,7,0.04086870880382004,True
shr,smape,8,-0.016862574424276633,False
shr,smape,9,-0.003316056436717507,False
shr,smape,10,1.074719189469997e-05,True
shr,smape,11,-0.001995830562612988,False
shr,smape,12,-0.0012884591999443445,False
shr,smape,13,0.002482993522257247,True
shr,smape,14,0.008889804775797414,True
shr,smape,15,0.012389827427582129,True
shr,smape,16,-0.0029042142765261514,False
shr,smape,17,0.004706909629473149,True
shr,smape,18,0.027310638738117864,True
shr,smape,19,-0.00015779717952718597,False
shr,smape,20,0.00024208680708187602,True
shr,smape,21,0.003653189115323474,True
shr,smape,22,0.01621583098788032,True
shr,smape,23,0.004080509320832565,True
shr,smape,24,0.013499596638558868,True
shr,smape,25,-0.03153068678600912,False
shr,smape,26,-0.008979332209995972,False
shr,smape,27,-0.004266538528584496,False
shr,smape,28,-0.0035334585623934545,False
