method,metric,time_index,improvement,nlcr_better
ols,rmse,72,4.196306720011506,True
ols,rmse,73,6.242735481037869,True
ols,rmse,74,0.7689503888301488,True
ols,rmse,75,0.5975162557900262,True
ols,rmse,76,0.2539978153299671,True
ols,rmse,77,0.06085979020048171,True
ols,rmse,78,0.010722291217177826,True
ols,rmse,79,0.0010917481910155402,True
ols,rmse,80,0.023194340482440623,True
ols,rmse,81,0.009181359753597462,True
ols,rmse,82,0.012090011361920006,True
ols,rmse,83,0.011684513538739338,True
ols,rmse,84,0.04292463302726901,True
ols,rmse,85,0.06370500876124652,True
ols,rmse,86,0.032022818625591754,True
ols,rmse,87,0.0801519361319265,True
ols,rmse,88,0.21164321220982174,True
ols,rmse,89,0.9954747011150857,True
ols,rmse,90,1.4163950387894886,True
ols,rmse,91,1.206799142472363,True
ols,rmse,92,0.6628994852341066,True
ols,rmse,93,0.4649133974205597,True
ols,rmse,94,0.6609572715941567,True
ols,rmse,95,0.19551445622977326,True
ols,smape,0,0.07356555896083372,True
ols,smape,1,-0.06211516125204053,False
ols,smape,2,-0.015507051410807549,False
ols,smape,3,-0.008752032424649059,False
ols,smape,4,-0.009022424610393376,False
ols,smape,5,-0.07021505397076022,False
ols,smape,6,-0.018185727771654836,False
ols,smape,7,-0.010199042326412444,False
ols,smape,8,0.006669460542703343,True
ols,smape,9,0.0469634604886664,True
ols,smape,10,-0.09920165248340573,False
ols,smape,11,0.03437010286962083,True
ols,smape,12,0.030284039402590057,True
ols,smape,13,0.005070511384006826,True
ols,smape,14,-0.03831056548131995,False
ols,smape,15,0.05728667572219637,True
ols,smape,16,0.07301177519735536,True
ols,smape,17,0.05817868386859981,True
ols,smape,18,-0.0038532222431395535,False
ols,smape,19,-0.0012531168161569184,False
ols,smape,20,0.06254717314455593,True
ols,smape,21,-0.22423505305146585,False
ols,smape,22,-0.3054969267686811,False
ols,smape,23,-0.03345498035354888,False
ols,smape,24,-0.0131356628426611,False
ols,smape,25,-0.46506634880510433,False
ols,smape,26,-0.18471671763887199,False
ols,smape,27,0.0030267057949220355,True
ols,smape,28,0.08882472694668153,True
ols,smape,29,-0.3852481687938486,False
ols,smape,30,-0.1269494344212332,False
ols,smape,31,0.0005346083304869076,True
ols,smape,32,0.04360592255436058,True
ols,smape,33,0.034195212781813034,True
ols,smape,34,0.06970519562161948,True
ols,smape,35,0.022769451672032925,True
ols,smape,36,0.017732935259884286,True
ols,smape,37,-0.0006302118266077184,False
ols,smape,38,0.015236592619413347,True
ols,smape,39,0.04799429819512868,True
ols,smape,40,0.04346760733581312,True
ols,smape,41,0.04555503207313527,True
ols,smape,42,0.0019582454516955394,True
ols,smape,43,0.0010262195380812411,True
ols,smape,44,-0.007196016547256434,False
ols,smape,45,-0.025875073430606133,False
ols,smape,46,0.015876275819877383,True
ols,smape,47,0.02656062774329393,True
ols,smape,48,0.0002316002496174363,True
ols,smape,49,0.014385274626417255,True
ols,smape,50,0.004760242424135086,True
ols,smape,51,0.0006577163336562997,True
ols,smape,52,-0.0002350664988055584,False
ols,smape,53,0.004397112147185744,True
ols,smape,54,-0.05536065463663076,False
ols,smape,55,0.025429967879652793,True
ols,smape,56,-0.002598942007438154,False
ols,smape,57,0.05211908672677468,True
ols,smape,58,0.03855579880204241,True
ols,smape,59,0.029105481717773385,True
ols,smape,60,0.003621582324927708,True
ols,smape,61,-0.022513150680488758,False
ols,smape,62,-0.03497207398042046,False
ols,smape,63,0.0007415776566199739,True
ols,smape,64,0.0016579292785992017,True
ols,smape,65,0.02619427107962502,True
ols,smape,66,0.05768637050603043,True
ols,smape,67,-0.0017342863095208827,False
ols,smape,68,-0.026472849540709387,False
ols,smape,69,0.0615352831130741,True
ols,smape,70,0.15890744532356993,True
ols,smape,71,-0.00216985668702252,False
ols,smape,72,0.014935588709700909,True
ols,smape,73,0.11141955349044119,True
ols,smape,74,-0.281438784052612,False
ols,smape,75,0.0021222230782940166,True
ols,smape,76,0.001283661885369325,True
ols,smape,77,-0.1328859271291425,False
ols,smape,78,-0.07018371890354547,False
ols,smape,79,-7.819496614702715e-05,False
ols,smape,80,-0.04160581487028958,False
ols,smape,81,0.1819935098254697,True
ols,smape,82,0.17752205491723005,True
ols,smape,83,0.10529921757760974,True
ols,smape,84,0.034415367686842835,True
ols,smape,85,0.06439315619013908,True
ols,smape,86,0.030283002492096034,True
ols,smape,87,0.026807268052187583,True
ols,smape,88,0.02238340014614315,True
ols,smape,89,-0.09768776123548328,False
ols,smape,90,0.1546389958868648,True
ols,smape,91,0.03424901185471185,True
ols,smape,92,0.001481576734196688,True
ols,smape,93,-0.05811992281027312,False
ols,smape,94,0.12256576807907504,True
ols,smape,95,-0.0004919676038299681,False
wls,mae,0,19.524097630647134,True
wls,mae,1,14.554608843203226,True
wls,mae,2,14.370825953551645,True
wls,mae,3,14.780758036495342,True
wls,mae,4,14.885196561885664,True
wls,mae,5,14.963403848976355,True
wls,mae,6,16.732945655743862,True
wls,mae,7,18.48980922420529,True
wls,mae,8,18.644200393895943,True
wls,mae,9,-10.917141112804472,False
wls,mae,10,-26.732038734294093,False
wls,mae,11,-41.86164891713486,False
wls,mae,12,-37.70280820851772,False
wls,mae,13,-9.756516134045853,False
wls,mae,14,4.890276165711278,True
wls,mae,15,-4.158601312766649,False
wls,mae,16,-19.969020351949666,False
wls,mae,17,6.016006850758316,True
wls,mae,18,2.9387191452840966,True
wls,mae,19,23.338417594676315,True
wls,mae,20,1.6324034720929603,True
wls,mae,21,7.787244236205709,True
wls,mae,22,18.633635909737848,True
wls,mae,23,31.32380198637054,True
wls,mae,24,12.288600401678252,True
wls,mae,25,2.954575710065342,True
wls,mae,26,8.775962073238986,True
wls,mae,27,6.958264463021095,True
wls,mae,28,8.221995792952242,True
wls,mae,29,-20.670558161465678,False
wls,mae,30,10.353537381263266,True
wls,mae,31,5.986602377105385,True
wls,mae,32,-1.4431647391557476,False
wls,mae,33,-4.953114365530439,False
wls,mae,34,-17.52095564504583,False
wls,mae,35,-17.29397432723377,False
wls,mae,36,-12.95549786404871,False
wls,mae,37,-9.418233610982327,False
wls,mae,38,-5.93962693424362,False
wls,mae,39,-11.079593099941803,False
wls,mae,40,-10.411189717289801,False
wls,mae,41,-2.5640244382229014,False
wls,mae,42,5.319480526721549,True
wls,mae,43,-3.3719151654734105,False
wls,mae,44,3.997641263867422,True
wls,mae,45,5.228981498904602,True
wls,mae,46,2.5631154096955697,True
wls,mae,47,3.275890105005743,True
wls,mae,48,7.417218048730177,True
wls,mae,49,7.887383745428451,True
wls,mae,50,7.10270896197386,True
wls,mae,51,8.056845173788474,True
wls,mae,52,8.325723160272986,True
wls,mae,53,8.130262333304188,True
wls,mae,54,7.654986197048714,True
wls,mae,55,-0.5568162855607568,False
wls,mae,56,20.569343461668446,True
wls,mae,57,-6.137407083901564,False
wls,mae,58,-4.1841760856674455,False
wls,mae,59,-0.14446417611910078,False
wls,mae,60,7.567324428122532,True
wls,mae,61,1.8845814328023067,True
wls,mae,62,4.403938025456625,True
wls,mae,63,4.453658599242004,True
wls,mae,64,2.9710707595380086,True
wls,mae,65,1.2996521645091548,True
wls,mae,66,-0.13328448914919022,False
wls,mae,67,22.466844504552398,True
wls,mae,68,13.481770698215598,True
wls,mae,69,5.442571513593293,True
wls,mae,70,28.561281263491395,True
wls,mae,71,33.01103417971052,True
wls,mae,72,18.145334018576946,True
wls,mae,73,-22.98414761413722,False
wls,mae,74,13.745419076548046,True
wls,mae,75,12.1711163128397,True
wls,mae,76,14.228575105441507,True
wls,mae,77,17.683483415334564,True
wls,mae,78,17.976278756673054,True
wls,mae,79,14.355001160040445,True
wls,mae,80,-13.77122570586371,False
wls,mae,81,-12.575999097708348,False
wls,mae,82,-28.86221211981757,False
wls,mae,83,-27.647997984827157,False
wls,mae,84,-18.71122975822405,False
wls,mae,85,-17.131524492779562,False
wls,mae,86,-13.464686486854134,False
wls,mae,87,-16.94328713299663,False
wls,mae,88,-18.343921537989644,False
wls,mae,89,2.4527525979900986,True
wls,mae,90,27.184385061769092,True
wls,mae,91,-8.43089971830534,False
wls,mae,92,-1.4381742676376064,False
wls,mae,93,1.5098597356809762,True
wls,mae,94,13.989597719717068,True
wls,mae,95,8.874424684236203,True
wls,rmse,0,27.053626743966745,True
wls,rmse,1,57.686304286099016,True
wls,rmse,2,56.946584119828685,True
wls,rmse,3,58.649550805375384,True
wls,rmse,4,59.96631419446521,True
wls,rmse,5,62.81686699731313,True
wls,rmse,6,66.94318122323483,True
wls,rmse,7,69.89091115884446,True
wls,rmse,8,69.15330265872353,True
wls,rmse,9,-39.077389159456175,False
wls,rmse,10,-43.34763786328017,False
wls,rmse,11,-33.81717394704458,False
wls,rmse,12,-36.23671971455468,False
wls,rmse,13,-31.682970934802768,False
wls,rmse,14,25.4628424736555,True
wls,rmse,15,-6.671056725509629,False
wls,rmse,16,-30.159594492612342,False
wls,rmse,17,5.482513048593773,True
wls,rmse,18,4.355530739766607,True
wls,rmse,19,32.36497812846869,True
wls,rmse,20,21.20254147400925,True
wls,rmse,21,18.557690591428695,True
wls,rmse,22,26.27190164919216,True
wls,rmse,23,37.36107117204784,True
wls,rmse,24,14.349012376948536,True
wls,rmse,25,-1.6027681293502951,False
wls,rmse,26,-7.340422125810903,False
wls,rmse,27,-6.705150632001448,False
wls,rmse,28,-11.778992667435432,False
wls,rmse,29,-24.527197837452547,False
wls,rmse,30,2.8246249338911866,True
wls,rmse,31,4.206695689972037,True
wls,rmse,32,0.7787854683668769,True
wls,rmse,33,-15.931044715024086,False
wls,rmse,34,-24.90331918079056,False
wls,rmse,35,-21.632224179572063,False
wls,rmse,36,-19.06372423852025,False
wls,rmse,37,-17.454870633789767,False
wls,rmse,38,-13.317116157887938,False
wls,rmse,39,-14.138283635841901,False
wls,rmse,40,-12.61498073202506,False
wls,rmse,41,-7.623855305521033,False
wls,rmse,42,7.555086917165056,True
wls,rmse,43,-4.7773866294678555,False
wls,rmse,44,3.9226772024807133,True
wls,rmse,45,11.424820595270887,True
wls,rmse,46,-5.376755740549811,False
wls,rmse,47,-0.7411181522448089,False
wls,rmse,48,12.51338361452315,True
wls,rmse,49,8.984955808827408,True
wls,rmse,50,7.274869097733642,True
wls,rmse,51,9.04095461031261,True
wls,rmse,52,12.892224363201933,True
wls,rmse,53,15.966579535084122,True
wls,rmse,54,14.192795096818259,True
wls,rmse,55,-5.525408347372604,False
wls,rmse,56,30.025935271742924,True
wls,rmse,57,-23.96688050640148,False
wls,rmse,58,-18.22106400206812,False
wls,rmse,59,3.4166300988232194,True
wls,rmse,60,16.73756091542532,True
wls,rmse,61,-5.429599217340382,False
wls,rmse,62,7.029089756927817,True
wls,rmse,63,1.991961133257007,True
wls,rmse,64,-3.996474914222574,False
wls,rmse,65,-10.307040176611508,False
wls,rmse,66,-11.654237979669688,False
wls,rmse,67,21.957867226487735,True
wls,rmse,68,25.54108159486441,True
wls,rmse,69,25.95724070825281,True
wls,rmse,70,30.952398681722514,True
wls,rmse,71,36.34702443659836,True
wls,rmse,72,26.998583583213588,True
wls,rmse,73,-39.89392722765024,False
wls,rmse,74,5.08658076199157,True
wls,rmse,75,7.920597394824597,True
wls,rmse,76,14.219036390534654,True
wls,rmse,77,17.17600853898591,True
wls,rmse,78,19.42570206367259,True
wls,rmse,79,19.97972917360846,True
wls,rmse,80,-30.668365831525236,False
wls,rmse,81,-25.08808469752114,False
wls,rmse,82,-44.21492746079298,False
wls,rmse,83,-39.50214042829714,False
wls,rmse,84,-31.213282703886648,False
wls,rmse,85,-29.557014303015762,False
wls,rmse,86,-26.985710292863985,False
wls,rmse,87,-25.818083818788637,False
wls,rmse,88,-25.905007925004213,False
wls,rmse,89,2.7278666047570255,True
wls,rmse,90,27.478188783734765,True
wls,rmse,91,-26.11515743864433,False
wls,rmse,92,8.980923573972461,True
wls,rmse,93,9.576666363542984,True
wls,rmse,94,27.25345720261089,True
wls,rmse,95,17.39666748132231,True
wls,smape,0,0.031789951566777,True
wls,smape,1,-0.020326840406841518,False
wls,smape,2,0.002161903801621845,True
wls,smape,3,-0.010240073949605799,False
wls,smape,4,-0.009726416380108516,False
wls,smape,5,-0.020184516658685148,False
wls,smape,6,0.011390405529095204,True
wls,smape,7,-0.009809624946620854,False
wls,smape,8,0.03037017054743396,True
wls,smape,9,0.026526456604801796,True
wls,smape,10,-0.01656555204783461,False
wls,smape,11,-0.030384383561839368,False
wls,smape,12,-0.028353553460692904,False
wls,smape,13,0.005874741683045581,True
wls,smape,14,0.028589069273355028,True
wls,smape,15,-0.035686074664665446,False
wls,smape,16,-0.021638954162235713,False
wls,smape,17,0.05132350083632864,True
wls,smape,18,-0.03489953728202355,False
wls,smape,19,0.0149370894531351,True
wls,smape,20,-0.015661284170642054,False
wls,smape,21,-0.07554630772822435,False
wls,smape,22,0.08491235995282553,True
wls,smape,23,0.016913868005207,True
wls,smape,24,-0.002253783424613909,False
wls,smape,25,-0.08625690663877106,False
wls,smape,26,0.04872804071838388,True
wls,smape,27,-0.010944396630302888,False
wls,smape,28,0.07688955721151003,True
wls,smape,29,-0.10773041181084653,False
wls,smape,30,0.06598660271932766,True
wls,smape,31,-0.005427932787229306,False
wls,smape,32,0.01378534499249695,True
wls,smape,33,0.014044393186850135,True
wls,smape,34,0.0020518032702683264,True
wls,smape,35,-0.012619330140356988,False
wls,smape,36,-0.010788379231766454,False
wls,smape,37,-0.01858590319234077,False
wls,smape,38,-0.008530832558224843,False
wls,smape,39,-0.011691591437224647,False
wls,smape,40,-0.009501105672141241,False
wls,smape,41,-0.017212386499392274,False
wls,smape,42,0.005510651153650015,True
wls,smape,43,-0.006619186726179782,False
wls,smape,44,0.0017656269369692446,True
wls,smape,45,-0.0010166581921995377,False
wls,smape,46,0.010290106118718612,True
wls,smape,47,0.010768681258710444,True
wls,smape,48,-0.009824423296667995,False
wls,smape,49,0.006953260773802317,True
wls,smape,50,-0.01582176434041771,False
wls,smape,51,-0.009979192344309995,False
wls,smape,52,-0.00826623005363536,False
wls,smape,53,0.0037546631364913097,True
wls,smape,54,-0.018569540876831825,False
wls,smape,55,-0.0009190023164546979,False
wls,smape,56,0.024450923345314513,True
wls,smape,57,0.012586690513952892,True
wls,smape,58,0.020351920287667524,True
wls,smape,59,0.005378078792227958,True
wls,smape,60,0.0027539055064644824,True
wls,smape,61,0.005519708257619715,True
wls,smape,62,0.003113629796963835,True
wls,smape,63,-0.004903898282868635,False
wls,smape,64,-0.006050241718143168,False
wls,smape,65,0.006808593504411764,True
wls,smape,66,-0.002506890040758103,False
wls,smape,67,0.010651582532076542,True
wls,smape,68,-0.007943165840915922,False
wls,smape,69,-0.029514509456805005,False
wls,smape,70,0.015223227387969551,True
wls,smape,71,0.014665974745144528,True
wls,smape,72,0.03475753887352662,True
wls,smape,73,0.04567343212652164,True
wls,smape,74,0.05176940189404067,True
wls,smape,75,-0.009356669800338668,False
wls,smape,76,-0.0070881252071999246,False
wls,smape,77,0.07363341473834217,True
wls,smape,78,0.05954282120191823,True
wls,smape,79,-0.002672538544974401,False
wls,smape,80,-0.1520060281687341,False
wls,smape,81,0.24588853920982445,True
wls,smape,82,0.009935249861420248,True
wls,smape,83,-0.029121262113374735,False
wls,smape,84,-0.020270743324211304,False
wls,smape,85,-0.019178747196056056,False
wls,smape,86,0.0382699915696082,True
wls,smape,87,-0.015298294755865305,False
wls,smape,88,-0.014811187619256039,False
wls,smape,89,-0.07467273786419715,False
wls,smape,90,0.08700736779718943,True
wls,smape,91,0.0059919092549647335,True
wls,smape,92,-0.0012384706840271598,False
wls,smape,93,-0.04301634838791468,False
wls,smape,94,0.06043438778427768,True
wls,smape,95,-0.0011507447814889105,False
shr,mae,0,-42.017009344421496,False
shr,mae,1,-105.11181743472432,False
shr,mae,2,-106.73062358717263,False
shr,mae,3,-108.15387592993832,False
shr,mae,4,-102.16377299940262,False
shr,mae,5,-90.34668039341378,False
shr,mae,6,-96.41721894610208,False
shr,mae,7,-116.52699724065675,False
shr,mae,8,-118.39973013909088,False
shr,mae,9,106.81988387100705,True
shr,mae,10,57.88530641465471,True
shr,mae,11,-34.61373981725177,False
shr,mae,12,14.419986824023908,True
shr,mae,13,64.4896927293761,True
shr,mae,14,-48.82523663256639,False
shr,mae,15,62.997141120125434,True
shr,mae,16,20.28827223998755,True
shr,mae,17,-36.60427778244227,False
shr,mae,18,132.82375177516542,True
shr,mae,19,24.4641088171378,True
shr,mae,20,-62.53888124218713,False
shr,mae,21,-60.360191613760094,False
shr,mae,22,-94.80630780828358,False
shr,mae,23,-48.32306138175707,False
shr,mae,24,51.68364824020283,True
shr,mae,25,130.77440532400112,True
shr,mae,26,149.91205410233073,True
shr,mae,27,153.06467292044812,True
shr,mae,28,89.60217944369548,True
shr,mae,29,13.785405574511387,True
shr,mae,30,112.76591655546783,True
shr,mae,31,94.95245127682485,True
shr,mae,32,26.69321497019449,True
shr,mae,33,-43.80061676508478,False
shr,mae,34,-47.75775971946837,False
shr,mae,35,-44.761228486497515,False
shr,mae,36,-36.54395857991369,False
shr,mae,37,-35.782012875012015,False
shr,mae,38,-30.594622450134352,False
shr,mae,39,-32.292394711386805,False
shr,mae,40,-10.098836948465987,False
shr,mae,41,4.863915838770595,True
shr,mae,42,18.079624423901762,True
shr,mae,43,-3.2654359109643565,False
shr,mae,44,4.723591465995582,True
shr,mae,45,12.04824743720269,True
shr,mae,46,41.96074095574488,True
shr,mae,47,70.58009157315422,True
shr,mae,48,-89.48224168081393,False
shr,mae,49,-108.2118868015622,False
shr,mae,50,-109.78059946337012,False
shr,mae,51,-123.9052977755064,False
shr,mae,52,-111.27332693078554,False
shr,mae,53,-101.00633061600371,False
shr,mae,54,-82.67451024668028,False
shr,mae,55,-23.702425780948687,False
shr,mae,56,5.756008351750026,True
shr,mae,57,17.215731462497445,True
shr,mae,58,41.94528411593271,True
shr,mae,59,4.44844547874149,True
shr,mae,60,-15.126169191245822,False
shr,mae,61,-1.408747054166966,False
shr,mae,62,4.95802208958159,True
shr,mae,63,8.074280673646683,True
shr,mae,64,55.78654923072648,True
shr,mae,65,44.814772035521514,True
shr,mae,66,43.81853139627343,True
shr,mae,67,12.497154868913327,True
shr,mae,68,-40.257790603463604,False
shr,mae,69,-62.470918597771515,False
shr,mae,70,0.15932247007134492,True
shr,mae,71,-2.299209746923509,False
shr,mae,72,-77.70889259549553,False
shr,mae,73,-70.46599381511788,False
shr,mae,74,129.27466462349742,True
shr,mae,75,131.70461941712682,True
shr,mae,76,127.34168661365129,True
shr,mae,77,116.44441797077758,True
shr,mae,78,105.3965719479902,True
shr,mae,79,92.41274433702105,True
shr,mae,80,-80.16916456680862,False
shr,mae,81,-74.96266565587092,False
shr,mae,82,-63.60694332088315,False
shr,mae,83,-63.95388126166682,False
shr,mae,84,-48.104346603173866,False
shr,mae,85,-49.010318734531296,False
shr,mae,86,-46.646832022738494,False
shr,mae,87,-52.800817490269196,False
shr,mae,88,-54.24734226234949,False
shr,mae,89,4.174055252050877,True
shr,mae,90,45.02491285046587,True
shr,mae,91,-33.97997451164065,False
shr,mae,92,19.787899716829173,True
shr,mae,93,-14.149485838339672,False
shr,mae,94,1.4524766403193752,True
shr,mae,95,74.41974617493207,True
shr,rmse,0,-80.94974340751403,False
shr,rmse,1,-143.0456282914502,False
shr,rmse,2,-147.0436551363469,False
shr,rmse,3,-146.91337581792612,False
shr,rmse,4,-135.34832055184825,False
shr,rmse,5,-112.48161920615053,False
shr,rmse,6,-121.46977693690366,False
shr,rmse,7,-154.08584549908096,False
shr,rmse,8,-146.33270815066976,False
shr,rmse,9,170.61680212753788,True
shr,rmse,10,116.30266282732399,True
shr,rmse,11,13.381782404407971,True
shr,rmse,12,73.64848968856506,True
shr,rmse,13,116.65479316541956,True
shr,rmse,14,-87.71169321142129,False
shr,rmse,15,52.63943851507199,True
shr,rmse,16,1.577309602996678,True
shr,rmse,17,-73.50479075327183,False
shr,rmse,18,223.5784639767043,True
shr,rmse,19,4.831119184878531,True
shr,rmse,20,-130.72562214131864,False
shr,rmse,21,-156.22908203848704,False
shr,rmse,22,-195.28413509391294,False
shr,rmse,23,-130.4727190791763,False
shr,rmse,24,59.23125641377922,True
shr,rmse,25,211.3365887065283,True
shr,rmse,26,217.4024234117104,True
shr,rmse,27,224.55424574503255,True
shr,rmse,28,144.43750072477013,True
shr,rmse,29,11.01623560648207,True
shr,rmse,30,162.38348613489674,True
shr,rmse,31,143.88637204045034,True
shr,rmse,32,44.37671583404706,True
shr,rmse,33,-89.51028563239504,False
shr,rmse,34,-83.2392512020084,False
shr,rmse,35,-68.65183052470081,False
shr,rmse,36,-61.22060490901191,False
shr,rmse,37,-66.36516290294179,False
shr,rmse,38,-65.98090446564527,False
shr,rmse,39,-48.60706058821205,False
shr,rmse,40,-5.342505502262554,False
shr,rmse,41,3.370093302406133,True
shr,rmse,42,23.067677493563053,True
shr,rmse,43,-11.047840482753486,False
shr,rmse,44,-4.048535878461507,False
shr,rmse,45,16.357795079246387,True
shr,rmse,46,57.10793054584252,True
shr,rmse,47,99.37846803966968,True
shr,rmse,48,-154.18385699128754,False
shr,rmse,49,-186.9427888393442,False
shr,rmse,50,-189.23192066892494,False
shr,rmse,51,-211.83507650934467,False
