method,metric,time_index,improvement,nlcr_better
ols,mae,62,0.023622859657649542,True
ols,mae,63,-0.02524810642117359,False
ols,mae,64,0.02102610968230678,True
ols,mae,65,0.025393297320631447,True
ols,mae,66,-0.0019277922242082468,False
ols,mae,67,-0.018065653501814438,False
ols,mae,68,-0.024835772559271163,False
ols,mae,69,0.025393481985254596,True
ols,mae,70,-0.022792200252609973,False
ols,mae,71,-0.015052113813972312,False
ols,mae,72,0.0041923594235413475,True
ols,mae,73,0.029468733956036886,True
ols,mae,74,0.01111891456586278,True
ols,mae,75,0.04359675528688456,True
ols,mae,76,0.047741666840853014,True
ols,mae,77,-0.041734703110677174,False
ols,mae,78,0.030915684126213705,True
ols,mae,79,-0.033318904330471355,False
ols,mae,80,0.029118136322685118,True
ols,mae,81,0.0398032407533222,True
ols,mae,82,-0.03807497189353626,False
ols,mae,83,-0.026417278151271262,False
ols,mae,84,0.028186558807796303,True
ols,mae,85,-0.025231535956436346,False
ols,mae,86,-0.02466919208008278,False
ols,mae,87,-0.027937857991119586,False
ols,mae,88,-0.004668083487231911,False
ols,mae,89,-0.007900100747118444,False
ols,mae,90,-0.0069651517187736545,False
ols,mae,91,0.008438519067411221,True
ols,mae,92,0.01175754860547329,True
ols,mae,93,0.018242073404792336,True
ols,mae,94,0.03384288507368449,True
ols,mae,95,-0.017066753531828738,False
ols,mae,96,0.018913750353959813,True
ols,mae,97,0.03479058634079024,True
ols,mae,98,0.03937238737191251,True
ols,mae,99,0.04237220025324007,True
ols,rmse,0,1.522210999382878e-05,True
ols,rmse,1,-3.232981413248126e-06,False
ols,rmse,2,2.327637655064052e-06,True
ols,rmse,3,-2.097758464714161e-06,False
ols,rmse,4,-1.6268393991936136e-06,False
ols,rmse,5,-1.509800888754853e-06,False
ols,rmse,6,6.903722912454668e-06,True
ols,rmse,7,2.8684335404705052e-06,True
ols,rmse,8,2.2649814468422846e-06,True
ols,rmse,9,2.7035080272241885e-06,True
ols,rmse,10,-6.362162281448036e-06,False
ols,rmse,11,-8.566572745394296e-06,False
ols,rmse,12,-1.5234558986776392e-05,False
ols,rmse,13,-1.668968695867079e-05,False
ols,rmse,14,-1.930561586505064e-05,False
ols,rmse,15,1.6374281841535776e-05,True
ols,rmse,16,2.9537217187680653e-06,True
ols,rmse,17,-2.263053302442586e-05,False
ols,rmse,18,-2.74839639757829e-05,False
ols,rmse,19,-2.3194936801473887e-05,False
ols,rmse,20,-2.8421914720411223e-05,False
ols,rmse,21,5.778459996008678e-05,True
ols,rmse,22,-3.541124647199467e-05,False
ols,rmse,23,4.8130951000757705e-05,True
ols,rmse,24,-6.0522019253994586e-06,False
ols,rmse,25,3.6877851357530744e-05,True
ols,rmse,26,-2.4789750170839397e-05,False
ols,rmse,27,-1.6989067262329627e-05,False
ols,rmse,28,-4.1055432831171856e-05,False
ols,rmse,29,7.065548467721783e-05,True
ols,rmse,30,-6.340399431792321e-05,False
ols,rmse,31,6.715334694717967e-05,True
ols,rmse,32,-1.4844673671632336e-05,False
ols,rmse,33,-4.9977974981629814e-05,False
ols,rmse,34,-3.3282443325788336e-05,False
ols,rmse,35,1.4060142177640955e-05,True
ols,rmse,36,3.722444969866956e-05,True
ols,rmse,37,-2.8449021101550898e-05,False
ols,rmse,38,2.5646383846833487e-05,True
ols,rmse,39,7.67258141252114e-05,True
ols,rmse,40,-2.6644874765224813e-05,False
ols,rmse,41,-9.454257426000368e-05,False
ols,rmse,42,-1.4949047397294635e-05,False
ols,rmse,43,-3.336440556722664e-06,False
ols,rmse,44,4.442492988232516e-05,True
ols,rmse,45,9.853925707403732e-06,True
ols,rmse,46,-5.958329722943745e-06,False
ols,rmse,47,-7.222127592854122e-06,False
ols,rmse,48,5.873351284435557e-06,True
ols,rmse,49,-1.0356355829799213e-05,False
ols,rmse,50,6.853207707990805e-07,True
ols,rmse,51,-2.0935178525860465e-05,False
